          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    3.380    12    12    12.0    120  15483 |   10  3381    0.0061    0.0006    0.0001 |
    3.390    12    12    12.0    120  15603 |   10  3391    0.0058    0.0006    0.0000 |
    3.400    12    12    12.0    120  15723 |   10  3401    0.0062    0.0006    0.0001 |
    3.410    12    12    12.0    120  15843 |   10  3411    0.0058    0.0006    0.0000 |
    3.420    12    12    12.0    120  15963 |   10  3421    0.0061    0.0006    0.0001 |
    3.430    12    12    12.0    120  16083 |   10  3431    0.0063    0.0006    0.0001 |
    3.440    12    12    12.0    120  16203 |   10  3441    0.0061    0.0006    0.0001 |
    3.450    12    12    12.0    120  16323 |   10  3451    0.0062    0.0006    0.0001 |
    3.460    12    12    12.0    120  16443 |   10  3461    0.0058    0.0006    0.0000 |
    3.470    11    12    11.9    119  16562 |   10  3471    0.0059    0.0006    0.0000 |
    3.480    12    12    12.0    120  16682 |   10  3481    0.0061    0.0006    0.0001 |
    3.490    12    12    12.0    120  16802 |   10  3491    0.0061    0.0006    0.0001 |
    3.500    12    12    12.0    120  16922 |   10  3501    0.0062    0.0006    0.0001 |
    3.510    12    12    12.0    120  17042 |   10  3511    0.0061    0.0006    0.0001 |
    3.520    12    12    12.0    120  17162 |   10  3521    0.0062    0.0006    0.0001 |
    3.530    12    12    12.0    120  17282 |   10  3531    0.0064    0.0006    0.0001 |
    3.540    12    12    12.0    120  17402 |   10  3541    0.0060    0.0006    0.0000 |
    3.550    12    12    12.0    120  17522 |   10  3551    0.0062    0.0006    0.0001 |
    3.560    12    13    12.9    129  17651 |   10  3561    0.0064    0.0006    0.0000 |
    3.570    12    13    12.9    129  17780 |   10  3571    0.0062    0.0006    0.0000 |
    3.580    12    13    12.6    126  17906 |   10  3581    0.0062    0.0006    0.0000 |
    3.590    13    13    13.0    130  18036 |   10  3591    0.0063    0.0006    0.0000 |
    3.600    12    13    12.4    124  18160 |   10  3601    0.0059    0.0006    0.0000 |
    3.610    12    12    12.0    120  18280 |   10  3611    0.0058    0.0006    0.0000 |
    3.620    12    12    12.0    120  18400 |   10  3621    0.0065    0.0007    0.0001 |
    3.630    12    12    12.0    120  18520 |   10  3631    0.0063    0.0006    0.0001 |
    3.640    12    12    12.0    120  18640 |   10  3641    0.0059    0.0006    0.0000 |
    3.650    12    12    12.0    120  18760 |   10  3651    0.0058    0.0006    0.0000 |
    3.660    12    12    12.0    120  18880 |   10  3661    0.0059    0.0006    0.0000 |
    3.670    12    12    12.0    120  19000 |   10  3671    0.0061    0.0006    0.0001 |
    3.680    12    12    12.0    120  19120 |   10  3681    0.0058    0.0006    0.0000 |
    3.690    12    12    12.0    120  19240 |   10  3691    0.0059    0.0006    0.0000 |
    3.700    12    12    12.0    120  19360 |   10  3701    0.0063    0.0006    0.0001 |
    3.710    12    12    12.0    120  19480 |   10  3711    0.0059    0.0006    0.0000 |
    3.720    12    12    12.0    120  19600 |   10  3721    0.0061    0.0006    0.0001 |
    3.730    12    13    12.2    122  19722 |   10  3731    0.0060    0.0006    0.0000 |
    3.740    12    13    12.9    129  19851 |   10  3741    0.0062    0.0006    0.0000 |
    3.750    12    13    12.5    125  19976 |   10  3751    0.0062    0.0006    0.0000 |
    3.760    12    12    12.0    120  20096 |   10  3761    0.0061    0.0006    0.0001 |
    3.770    12    12    12.0    120  20216 |   10  3771    0.0058    0.0006    0.0000 |
    3.780    12    12    12.0    120  20336 |   10  3781    0.0060    0.0006    0.0001 |
    3.790    12    12    12.0    120  20456 |   10  3791    0.0062    0.0006    0.0001 |
    3.800    12    12    12.0    120  20576 |   10  3801    0.0059    0.0006    0.0000 |
    3.810    12    12    12.0    120  20696 |   10  3811    0.0060    0.0006    0.0000 |
    3.820    12    12    12.0    120  20816 |   10  3821    0.0060    0.0006    0.0000 |
    3.830    12    12    12.0    120  20936 |   10  3831    0.0062    0.0006    0.0001 |
    3.840    12    12    12.0    120  21056 |   10  3841    0.0060    0.0006    0.0000 |
    3.850    12    12    12.0    120  21176 |   10  3851    0.0058    0.0006    0.0000 |
    3.860    12    12    12.0    120  21296 |   10  3861    0.0061    0.0006    0.0001 |
    3.870    12    12    12.0    120  21416 |   10  3871    0.0060    0.0006    0.0000 |
    3.880    12    12    12.0    120  21536 |   10  3881    0.0061    0.0006    0.0001 |
    3.890    12    13    12.1    121  21657 |   10  3891    0.0058    0.0006    0.0000 |
    3.900    12    13    12.9    129  21786 |   10  3901    0.0063    0.0006    0.0000 |
    3.910    12    13    12.6    126  21912 |   10  3911    0.0063    0.0006    0.0001 |
    3.920    13    13    13.0    130  22042 |   10  3921    0.0067    0.0007    0.0001 |
    3.930    13    13    13.0    130  22172 |   10  3931    0.0067    0.0007    0.0001 |
    3.940    12    13    12.1    121  22293 |   10  3941    0.0059    0.0006    0.0000 |
    3.950    12    12    12.0    120  22413 |   10  3951    0.0059    0.0006    0.0000 |
    3.960    12    12    12.0    120  22533 |   10  3961    0.0060    0.0006    0.0001 |
    3.970    12    12    12.0    120  22653 |   10  3971    0.0059    0.0006    0.0000 |
    3.980    12    12    12.0    120  22773 |   10  3981    0.0062    0.0006    0.0001 |
    3.990    12    12    12.0    120  22893 |   10  3991    0.0061    0.0006    0.0001 |
    4.000    12    12    12.0    120  23013 |   10  4001    0.0060    0.0006    0.0001 |
    4.010    12    12    12.0    120  23133 |   10  4011    0.0060    0.0006    0.0001 |
    4.020    12    12    12.0    120  23253 |   10  4021    0.0062    0.0006    0.0001 |
    4.030    12    12    12.0    120  23373 |   10  4031    0.0059    0.0006    0.0000 |
    4.040    12    12    12.0    120  23493 |   10  4041    0.0059    0.0006    0.0000 |
    4.050    12    12    12.0    120  23613 |   10  4051    0.0066    0.0007    0.0001 |
    4.060    12    12    12.0    120  23733 |   10  4061    0.0057    0.0006    0.0000 |
    4.070    12    12    12.0    120  23853 |   10  4071    0.0057    0.0006    0.0000 |
    4.080    12    12    12.0    120  23973 |   10  4081    0.0060    0.0006    0.0001 |
    4.090    12    12    12.0    120  24093 |   10  4091    0.0059    0.0006    0.0000 |
    4.100    12    12    12.0    120  24213 |   10  4101    0.0062    0.0006    0.0001 |
    4.110    12    12    12.0    120  24333 |   10  4111    0.0063    0.0006    0.0001 |
    4.120    12    12    12.0    120  24453 |   10  4121    0.0063    0.0006    0.0001 |
    4.130    12    12    12.0    120  24573 |   10  4131    0.0060    0.0006    0.0001 |
    4.140    12    12    12.0    120  24693 |   10  4141    0.0059    0.0006    0.0000 |
    4.150    12    12    12.0    120  24813 |   10  4151    0.0065    0.0006    0.0001 |
    4.160    12    12    12.0    120  24933 |   10  4161    0.0060    0.0006    0.0000 |
    4.170    12    12    12.0    120  25053 |   10  4171    0.0061    0.0006    0.0001 |
    4.180    12    12    12.0    120  25173 |   10  4181    0.0061    0.0006    0.0001 |
    4.190    12    12    12.0    120  25293 |   10  4191    0.0063    0.0006    0.0001 |
    4.200    12    12    12.0    120  25413 |   10  4201    0.0060    0.0006    0.0001 |
    4.210    12    12    12.0    120  25533 |   10  4211    0.0062    0.0006    0.0001 |
    4.220    12    12    12.0    120  25653 |   10  4221    0.0061    0.0006    0.0001 |
    4.230    12    12    12.0    120  25773 |   10  4231    0.0060    0.0006    0.0000 |
    4.240    12    12    12.0    120  25893 |   10  4241    0.0060    0.0006    0.0000 |
    4.250    12    12    12.0    120  26013 |   10  4251    0.0059    0.0006    0.0000 |
    4.260    12    12    12.0    120  26133 |   10  4261    0.0058    0.0006    0.0000 |
    4.270    12    12    12.0    120  26253 |   10  4271    0.0062    0.0006    0.0001 |
    4.280    12    12    12.0    120  26373 |   10  4281    0.0062    0.0006    0.0001 |
    4.290    12    13    12.3    123  26496 |   10  4291    0.0060    0.0006    0.0000 |
    4.300    12    13    12.8    128  26624 |   10  4301    0.0065    0.0006    0.0001 |
    4.310    13    13    13.0    130  26754 |   10  4311    0.0068    0.0007    0.0001 |
    4.320    12    13    12.1    121  26875 |   10  4321    0.0061    0.0006    0.0001 |
    4.330    12    12    12.0    120  26995 |   10  4331    0.0059    0.0006    0.0000 |
    4.340    12    13    12.3    123  27118 |   10  4341    0.0060    0.0006    0.0000 |
    4.350    12    13    12.9    129  27247 |   10  4351    0.0062    0.0006    0.0000 |
    4.360    12    13    12.8    128  27375 |   10  4361    0.0067    0.0007    0.0001 |
    4.370    12    12    12.0    120  27495 |   10  4371    0.0064    0.0006    0.0001 |
    4.380    12    12    12.0    120  27615 |   10  4381    0.0061    0.0006    0.0001 |
    4.390    12    12    12.0    120  27735 |   10  4391    0.0058    0.0006    0.0000 |
    4.400    12    12    12.0    120  27855 |   10  4401    0.0059    0.0006    0.0000 |
    4.410    12    12    12.0    120  27975 |   10  4411    0.0059    0.0006    0.0000 |
    4.420    12    12    12.0    120  28095 |   10  4421    0.0060    0.0006    0.0000 |
    4.430    12    12    12.0    120  28215 |   10  4431    0.0061    0.0006    0.0001 |
    4.440    12    12    12.0    120  28335 |   10  4441    0.0060    0.0006    0.0001 |
    4.450    12    12    12.0    120  28455 |   10  4451    0.0061    0.0006    0.0001 |
    4.460    12    12    12.0    120  28575 |   10  4461    0.0060    0.0006    0.0000 |
    4.470    12    12    12.0    120  28695 |   10  4471    0.0061    0.0006    0.0001 |
    4.480    12    12    12.0    120  28815 |   10  4481    0.0060    0.0006    0.0001 |
    4.490    12    12    12.0    120  28935 |   10  4491    0.0059    0.0006    0.0000 |
    4.500    12    12    12.0    120  29055 |   10  4501    0.0060    0.0006    0.0001 |
    4.510    12    12    12.0    120  29175 |   10  4511    0.0061    0.0006    0.0001 |
    4.520    12    12    12.0    120  29295 |   10  4521    0.0065    0.0006    0.0001 |
    4.530    12    12    12.0    120  29415 |   10  4531    0.0059    0.0006    0.0000 |
    4.540    12    12    12.0    120  29535 |   10  4541    0.0058    0.0006    0.0000 |
    4.550    12    12    12.0    120  29655 |   10  4551    0.0059    0.0006    0.0000 |
    4.560    12    12    12.0    120  29775 |   10  4561    0.0064    0.0006    0.0001 |
    4.570    12    12    12.0    120  29895 |   10  4571    0.0062    0.0006    0.0001 |
    4.580    12    12    12.0    120  30015 |   10  4581    0.0058    0.0006    0.0000 |
    4.590    12    12    12.0    120  30135 |   10  4591    0.0059    0.0006    0.0000 |
    4.600    12    12    12.0    120  30255 |   10  4601    0.0063    0.0006    0.0001 |
    4.610    12    12    12.0    120  30375 |   10  4611    0.0060    0.0006    0.0000 |
    4.620    12    12    12.0    120  30495 |   10  4621    0.0064    0.0006    0.0001 |
    4.630    12    12    12.0    120  30615 |   10  4631    0.0061    0.0006    0.0001 |
    4.640    12    12    12.0    120  30735 |   10  4641    0.0062    0.0006    0.0001 |
    4.650    12    13    12.1    121  30856 |   10  4651    0.0063    0.0006    0.0001 |
    4.660    13    13    13.0    130  30986 |   10  4661    0.0064    0.0006    0.0000 |
    4.670    13    13    13.0    130  31116 |   10  4671    0.0066    0.0007    0.0001 |
    4.680    13    13    13.0    130  31246 |   10  4681    0.0071    0.0007    0.0001 |
    4.690    12    13    12.6    126  31372 |   10  4691    0.0088    0.0009    0.0001 |
    4.700    12    13    12.9    129  31501 |   10  4701    0.0085    0.0008    0.0001 |
    4.710    13    13    13.0    130  31631 |   10  4711    0.0069    0.0007    0.0001 |
    4.720    13    13    13.0    130  31761 |   10  4721    0.0077    0.0008    0.0001 |
    4.730    13    13    13.0    130  31891 |   10  4731    0.0073    0.0007    0.0001 |
    4.740    12    13    12.2    122  32013 |   10  4741    0.0067    0.0007    0.0001 |
    4.750    12    12    12.0    120  32133 |   10  4751    0.0066    0.0007    0.0001 |
    4.760    12    12    12.0    120  32253 |   10  4761    0.0068    0.0007    0.0001 |
    4.770    12    12    12.0    120  32373 |   10  4771    0.0062    0.0006    0.0001 |
    4.780    12    12    12.0    120  32493 |   10  4781    0.0062    0.0006    0.0001 |
    4.790    12    12    12.0    120  32613 |   10  4791    0.0064    0.0006    0.0001 |
    4.800    12    12    12.0    120  32733 |   10  4801    0.0061    0.0006    0.0001 |
    4.810    12    12    12.0    120  32853 |   10  4811    0.0060    0.0006    0.0001 |
    4.820    12    12    12.0    120  32973 |   10  4821    0.0071    0.0007    0.0001 |
    4.830    12    12    12.0    120  33093 |   10  4831    0.0060    0.0006    0.0000 |
    4.840    12    12    12.0    120  33213 |   10  4841    0.0063    0.0006    0.0001 |
    4.850    12    13    12.1    121  33334 |   10  4851    0.0064    0.0006    0.0001 |
    4.860    13    13    13.0    130  33464 |   10  4861    0.0074    0.0007    0.0001 |
    4.870    13    13    13.0    130  33594 |   10  4871    0.0076    0.0008    0.0001 |
    4.880    13    13    13.0    130  33724 |   10  4881    0.0063    0.0006    0.0000 |
    4.890    12    13    12.8    128  33852 |   10  4891    0.0066    0.0007    0.0001 |
    4.900    12    13    12.9    129  33981 |   10  4901    0.0066    0.0007    0.0001 |
    4.910    13    13    13.0    130  34111 |   10  4911    0.0064    0.0006    0.0000 |
    4.920    12    13    12.9    129  34240 |   10  4921    0.0065    0.0007    0.0001 |
    4.930    12    13    12.9    129  34369 |   10  4931    0.0065    0.0007    0.0001 |
    4.940    12    13    12.1    121  34490 |   10  4941    0.0063    0.0006    0.0001 |
    4.950    12    12    12.0    120  34610 |   10  4951    0.0062    0.0006    0.0001 |
    4.960    12    12    12.0    120  34730 |   10  4961    0.0064    0.0006    0.0001 |
    4.970    12    12    12.0    120  34850 |   10  4971    0.0066    0.0007    0.0001 |
    4.980    12    12    12.0    120  34970 |   10  4981    0.0073    0.0007    0.0001 |
    4.990    12    12    12.0    120  35090 |   10  4991    0.0066    0.0007    0.0001 |
    5.000    12    12    12.0    120  35210 |   10  5001    0.0068    0.0007    0.0001 |
    5.010    12    12    12.0    120  35330 |   10  5011    0.0067    0.0007    0.0001 |
    5.020    12    12    12.0    120  35450 |   10  5021    0.0063    0.0006    0.0001 |
    5.030    12    12    12.0    120  35570 |   10  5031    0.0064    0.0006    0.0001 |
    5.040    12    12    12.0    120  35690 |   10  5041    0.0068    0.0007    0.0001 |
    5.050    12    13    12.1    121  35811 |   10  5051    0.0068    0.0007    0.0001 |
    5.060    13    13    13.0    130  35941 |   10  5061    0.0066    0.0007    0.0001 |
    5.070    13    13    13.0    130  36071 |   10  5071    0.0070    0.0007    0.0001 |
    5.080    13    13    13.0    130  36201 |   10  5081    0.0069    0.0007    0.0001 |
    5.090    13    13    13.0    130  36331 |   10  5091    0.0075    0.0008    0.0001 |
    5.100    13    13    13.0    130  36461 |   10  5101    0.0078    0.0008    0.0001 |
    5.110    12    13    12.8    128  36589 |   10  5111    0.0081    0.0008    0.0001 |
    5.120    12    13    12.6    126  36715 |   10  5121    0.0080    0.0008    0.0001 |
    5.130    12    13    12.4    124  36839 |   10  5131    0.0079    0.0008    0.0001 |
    5.140    12    12    12.0    120  36959 |   10  5141    0.0068    0.0007    0.0001 |
    5.150    12    12    12.0    120  37079 |   10  5151    0.0064    0.0006    0.0001 |
    5.160    12    12    12.0    120  37199 |   10  5161    0.0065    0.0006    0.0001 |
    5.170    12    12    12.0    120  37319 |   10  5171    0.0069    0.0007    0.0001 |
    5.180    12    12    12.0    120  37439 |   10  5181    0.0065    0.0007    0.0001 |
    5.190    12    12    12.0    120  37559 |   10  5191    0.0065    0.0007    0.0001 |
    5.200    12    13    12.2    122  37681 |   10  5201    0.0068    0.0007    0.0001 |
    5.210    12    12    12.0    120  37801 |   10  5211    0.0063    0.0006    0.0001 |
    5.220    12    13    12.3    123  37924 |   10  5221    0.0074    0.0007    0.0001 |
    5.230    12    13    12.3    123  38047 |   10  5231    0.0072    0.0007    0.0001 |
    5.240    13    13    13.0    130  38177 |   10  5241    0.0072    0.0007    0.0001 |
    5.250    12    13    12.9    129  38306 |   10  5251    0.0070    0.0007    0.0001 |
    5.260    12    12    12.0    120  38426 |   10  5261    0.0067    0.0007    0.0001 |
    5.270    12    12    12.0    120  38546 |   10  5271    0.0068    0.0007    0.0001 |
    5.280    12    12    12.0    120  38666 |   10  5281    0.0066    0.0007    0.0001 |
    5.290    12    12    12.0    120  38786 |   10  5291    0.0062    0.0006    0.0001 |
    5.300    12    12    12.0    120  38906 |   10  5301    0.0076    0.0008    0.0001 |
    5.310    12    12    12.0    120  39026 |   10  5311    0.0070    0.0007    0.0001 |
    5.320    12    13    12.6    126  39152 |   10  5321    0.0074    0.0007    0.0001 |
    5.330    12    13    12.3    123  39275 |   10  5331    0.0072    0.0007    0.0001 |
    5.340    12    13    12.3    123  39398 |   10  5341    0.0072    0.0007    0.0001 |
    5.350    12    13    12.5    125  39523 |   10  5351    0.0066    0.0007    0.0001 |
    5.360    12    13    12.3    123  39646 |   10  5361    0.0062    0.0006    0.0001 |
    5.370    12    12    12.0    120  39766 |   10  5371    0.0072    0.0007    0.0001 |
    5.380    12    12    12.0    120  39886 |   10  5381    0.0073    0.0007    0.0001 |
    5.390    12    12    12.0    120  40006 |   10  5391    0.0067    0.0007    0.0001 |
    5.400    12    12    12.0    120  40126 |   10  5401    0.0066    0.0007    0.0001 |
    5.410    12    12    12.0    120  40246 |   10  5411    0.0062    0.0006    0.0001 |
    5.420    12    12    12.0    120  40366 |   10  5421    0.0066    0.0007    0.0001 |
    5.430    12    13    12.4    124  40490 |   10  5431    0.0071    0.0007    0.0001 |
    5.440    13    13    13.0    130  40620 |   10  5441    0.0070    0.0007    0.0001 |
    5.450    13    13    13.0    130  40750 |   10  5451    0.0067    0.0007    0.0001 |
    5.460    13    13    13.0    130  40880 |   10  5461    0.0069    0.0007    0.0001 |
    5.470    13    13    13.0    130  41010 |   10  5471    0.0065    0.0007    0.0001 |
    5.480    12    12    12.0    120  41130 |   10  5481    0.0060    0.0006    0.0001 |
    5.490    12    12    12.0    120  41250 |   10  5491    0.0069    0.0007    0.0001 |
    5.500    12    12    12.0    120  41370 |   10  5501    0.0065    0.0007    0.0001 |
    5.510    12    12    12.0    120  41490 |   10  5511    0.0062    0.0006    0.0001 |
    5.520    12    12    12.0    120  41610 |   10  5521    0.0061    0.0006    0.0001 |
    5.530    12    12    12.0    120  41730 |   10  5531    0.0062    0.0006    0.0001 |
    5.540    12    12    12.0    120  41850 |   10  5541    0.0061    0.0006    0.0001 |
    5.550    12    12    12.0    120  41970 |   10  5551    0.0061    0.0006    0.0001 |
    5.560    12    12    12.0    120  42090 |   10  5561    0.0059    0.0006    0.0000 |
    5.570    12    12    12.0    120  42210 |   10  5571    0.0059    0.0006    0.0000 |
    5.580    12    12    12.0    120  42330 |   10  5581    0.0057    0.0006    0.0000 |
    5.590    12    12    12.0    120  42450 |   10  5591    0.0060    0.0006    0.0000 |
    5.600    12    12    12.0    120  42570 |   10  5601    0.0060    0.0006    0.0000 |
    5.610    12    12    12.0    120  42690 |   10  5611    0.0060    0.0006    0.0001 |
    5.620    12    12    12.0    120  42810 |   10  5621    0.0061    0.0006    0.0001 |
    5.630    12    12    12.0    120  42930 |   10  5631    0.0069    0.0007    0.0001 |
    5.640    12    12    12.0    120  43050 |   10  5641    0.0068    0.0007    0.0001 |
    5.650    12    12    12.0    120  43170 |   10  5651    0.0066    0.0007    0.0001 |
    5.660    12    12    12.0    120  43290 |   10  5661    0.0076    0.0008    0.0001 |
    5.670    12    12    12.0    120  43410 |   10  5671    0.0070    0.0007    0.0001 |
    5.680    11    12    11.6    116  43526 |   10  5681    0.0060    0.0006    0.0001 |
    5.690    12    12    12.0    120  43646 |   10  5691    0.0065    0.0007    0.0001 |
    5.700    12    12    12.0    120  43766 |   10  5701    0.0060    0.0006    0.0001 |
    5.710    12    12    12.0    120  43886 |   10  5711    0.0062    0.0006    0.0001 |
    5.720    12    12    12.0    120  44006 |   10  5721    0.0061    0.0006    0.0001 |
    5.730    12    12    12.0    120  44126 |   10  5731    0.0059    0.0006    0.0000 |
    5.740    12    12    12.0    120  44246 |   10  5741    0.0066    0.0007    0.0001 |
    5.750    12    12    12.0    120  44366 |   10  5751    0.0067    0.0007    0.0001 |
    5.760    12    12    12.0    120  44486 |   10  5761    0.0070    0.0007    0.0001 |
    5.770    12    12    12.0    120  44606 |   10  5771    0.0065    0.0007    0.0001 |
    5.780    12    12    12.0    120  44726 |   10  5781    0.0066    0.0007    0.0001 |
    5.790    12    12    12.0    120  44846 |   10  5791    0.0068    0.0007    0.0001 |
    5.800    12    12    12.0    120  44966 |   10  5801    0.0082    0.0008    0.0001 |
    5.810    12    12    12.0    120  45086 |   10  5811    0.0067    0.0007    0.0001 |
    5.820    12    12    12.0    120  45206 |   10  5821    0.0064    0.0006    0.0001 |
    5.830    12    12    12.0    120  45326 |   10  5831    0.0064    0.0006    0.0001 |
    5.840    12    12    12.0    120  45446 |   10  5841    0.0078    0.0008    0.0001 |
    5.850    12    12    12.0    120  45566 |   10  5851    0.0096    0.0010    0.0001 |
    5.860    12    12    12.0    120  45686 |   10  5861    0.0079    0.0008    0.0001 |
    5.870    12    12    12.0    120  45806 |   10  5871    0.0063    0.0006    0.0001 |
    5.880    12    12    12.0    120  45926 |   10  5881    0.0063    0.0006    0.0001 |
    5.890    12    12    12.0    120  46046 |   10  5891    0.0065    0.0006    0.0001 |
    5.900    12    12    12.0    120  46166 |   10  5901    0.0068    0.0007    0.0001 |
    5.910    12    12    12.0    120  46286 |   10  5911    0.0065    0.0007    0.0001 |
    5.920    12    12    12.0    120  46406 |   10  5921    0.0060    0.0006    0.0001 |
    5.930    12    12    12.0    120  46526 |   10  5931    0.0061    0.0006    0.0001 |
    5.940    12    12    12.0    120  46646 |   10  5941    0.0060    0.0006    0.0000 |
    5.950    12    12    12.0    120  46766 |   10  5951    0.0059    0.0006    0.0000 |
    5.960    12    12    12.0    120  46886 |   10  5961    0.0063    0.0006    0.0001 |
    5.970    12    12    12.0    120  47006 |   10  5971    0.0063    0.0006    0.0001 |
    5.980    12    12    12.0    120  47126 |   10  5981    0.0064    0.0006    0.0001 |
    5.990    12    12    12.0    120  47246 |   10  5991    0.0066    0.0007    0.0001 |
    6.000    12    12    12.0    120  47366 |   10  6001    0.0062    0.0006    0.0001 |
    6.010    12    12    12.0    120  47486 |   10  6011    0.0061    0.0006    0.0001 |
    6.020    12    12    12.0    120  47606 |   10  6021    0.0061    0.0006    0.0001 |
    6.030    12    12    12.0    120  47726 |   10  6031    0.0060    0.0006    0.0001 |
    6.040    12    12    12.0    120  47846 |   10  6041    0.0066    0.0007    0.0001 |
    6.050    12    12    12.0    120  47966 |   10  6051    0.0062    0.0006    0.0001 |
    6.060    12    12    12.0    120  48086 |   10  6061    0.0061    0.0006    0.0001 |
    6.070    12    12    12.0    120  48206 |   10  6071    0.0061    0.0006    0.0001 |
    6.080    12    12    12.0    120  48326 |   10  6081    0.0063    0.0006    0.0001 |
    6.090    12    12    12.0    120  48446 |   10  6091    0.0062    0.0006    0.0001 |
    6.100    12    12    12.0    120  48566 |   10  6101    0.0065    0.0006    0.0001 |
    6.110    12    12    12.0    120  48686 |   10  6111    0.0060    0.0006    0.0001 |
    6.120    12    12    12.0    120  48806 |   10  6121    0.0058    0.0006    0.0000 |
    6.130    12    12    12.0    120  48926 |   10  6131    0.0065    0.0006    0.0001 |
    6.140    12    12    12.0    120  49046 |   10  6141    0.0062    0.0006    0.0001 |
    6.150    12    12    12.0    120  49166 |   10  6151    0.0065    0.0007    0.0001 |
    6.160    11    12    11.7    117  49283 |   10  6161    0.0059    0.0006    0.0001 |
    6.170    12    12    12.0    120  49403 |   10  6171    0.0064    0.0006    0.0001 |
    6.180    12    12    12.0    120  49523 |   10  6181    0.0066    0.0007    0.0001 |
    6.190    12    12    12.0    120  49643 |   10  6191    0.0063    0.0006    0.0001 |
    6.200    12    12    12.0    120  49763 |   10  6201    0.0059    0.0006    0.0000 |
    6.210    12    12    12.0    120  49883 |   10  6211    0.0059    0.0006    0.0000 |
    6.220    12    12    12.0    120  50003 |   10  6221    0.0062    0.0006    0.0001 |
    6.230    12    12    12.0    120  50123 |   10  6231    0.0062    0.0006    0.0001 |
    6.240    12    12    12.0    120  50243 |   10  6241    0.0060    0.0006    0.0001 |
    6.250    12    12    12.0    120  50363 |   10  6251    0.0060    0.0006    0.0000 |
    6.260    12    12    12.0    120  50483 |   10  6261    0.0063    0.0006    0.0001 |
    6.270    12    12    12.0    120  50603 |   10  6271    0.0061    0.0006    0.0001 |
    6.280    12    12    12.0    120  50723 |   10  6281    0.0068    0.0007    0.0001 |
    6.290    12    12    12.0    120  50843 |   10  6291    0.0066    0.0007    0.0001 |
    6.300    12    12    12.0    120  50963 |   10  6301    0.0059    0.0006    0.0000 |
    6.310    12    12    12.0    120  51083 |   10  6311    0.0064    0.0006    0.0001 |
    6.320    12    12    12.0    120  51203 |   10  6321    0.0064    0.0006    0.0001 |
    6.330    12    12    12.0    120  51323 |   10  6331    0.0065    0.0007    0.0001 |
    6.340    12    12    12.0    120  51443 |   10  6341    0.0068    0.0007    0.0001 |
    6.350    12    12    12.0    120  51563 |   10  6351    0.0063    0.0006    0.0001 |
    6.360    12    12    12.0    120  51683 |   10  6361    0.0065    0.0006    0.0001 |
    6.370    12    12    12.0    120  51803 |   10  6371    0.0065    0.0007    0.0001 |
    6.380    12    14    13.7    137  51940 |   10  6381    0.0073    0.0007    0.0001 |
    6.390    14    15    14.7    147  52087 |   10  6391    0.0082    0.0008    0.0001 |
    6.400    15    15    15.0    150  52237 |   10  6401    0.0091    0.0009    0.0001 |
    6.410    14    15    14.8    148  52385 |   10  6411    0.0094    0.0009    0.0001 |
    6.420    15    15    15.0    150  52535 |   10  6421    0.0096    0.0010    0.0001 |
    6.430    15    17    16.3    163  52698 |   10  6431    0.0081    0.0008    0.0000 |
    6.440    17    17    17.0    170  52868 |   10  6441    0.0083    0.0008    0.0000 |
    6.450    17    17    17.0    170  53038 |   10  6451    0.0093    0.0009    0.0001 |
    6.460    17    17    17.0    170  53208 |   10  6461    0.0089    0.0009    0.0001 |
    6.470    17    17    17.0    170  53378 |   10  6471    0.0089    0.0009    0.0001 |
    6.480    17    17    17.0    170  53548 |   10  6481    0.0086    0.0009    0.0001 |
    6.490    17    17    17.0    170  53718 |   10  6491    0.0085    0.0009    0.0001 |
    6.500    17    17    17.0    170  53888 |   10  6501    0.0093    0.0009    0.0001 |
    6.510    17    17    17.0    170  54058 |   10  6511    0.0086    0.0009    0.0001 |
    6.520    17    17    17.0    170  54228 |   10  6521    0.0090    0.0009    0.0001 |
    6.530    17    17    17.0    170  54398 |   10  6531    0.0086    0.0009    0.0001 |
    6.540    17    17    17.0    170  54568 |   10  6541    0.0084    0.0008    0.0000 |
    6.550    17    17    17.0    170  54738 |   10  6551    0.0087    0.0009    0.0001 |
    6.560    17    17    17.0    170  54908 |   10  6561    0.0088    0.0009    0.0001 |
    6.570    17    17    17.0    170  55078 |   10  6571    0.0089    0.0009    0.0001 |
    6.580    17    17    17.0    170  55248 |   10  6581    0.0086    0.0009    0.0001 |
    6.590    17    17    17.0    170  55418 |   10  6591    0.0079    0.0008    0.0000 |
    6.600    17    17    17.0    170  55588 |   10  6601    0.0083    0.0008    0.0000 |
    6.610    17    17    17.0    170  55758 |   10  6611    0.0086    0.0009    0.0001 |
    6.620    16    17    16.9    169  55927 |   10  6621    0.0081    0.0008    0.0000 |
    6.630    17    17    17.0    170  56097 |   10  6631    0.0088    0.0009    0.0001 |
    6.640    17    17    17.0    170  56267 |   10  6641    0.0101    0.0010    0.0001 |
    6.650    17    17    17.0    170  56437 |   10  6651    0.0079    0.0008    0.0000 |
    6.660    17    17    17.0    170  56607 |   10  6661    0.0089    0.0009    0.0001 |
    6.670    17    17    17.0    170  56777 |   10  6671    0.0082    0.0008    0.0000 |
    6.680    17    17    17.0    170  56947 |   10  6681    0.0085    0.0008    0.0000 |
    6.690    17    17    17.0    170  57117 |   10  6691    0.0082    0.0008    0.0000 |
